date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2019-01-18 19:00:00,0,0,0,-1.5,920.2,0.0
2019-01-18 20:00:00,0,0,0,-2.1,920.6,0.0
2019-01-18 21:00:00,0,0,0,-2.7,920.8,0.0
2019-01-18 22:00:00,0,0,0,-3.6,921.0,0.0
2019-01-18 23:00:00,0,0,0,-3.9,921.4,0.0
2019-01-19 00:00:00,0,0,0,-4.5,921.5,0.0
2019-01-19 01:00:00,0,0,0,-4.8,921.6,0.0
2019-01-19 02:00:00,0,0,0,-5.8,921.9,0.0
2019-01-19 03:00:00,0,0,0,-5.5,921.9,0.0
2019-01-19 04:00:00,0,0,0,-5.4,922.0,0.0
2019-01-19 05:00:00,0,0,0,-5.8,921.9,0.0
2019-01-19 06:00:00,0,1,0,-6.3,922.0,0.0
2019-01-19 07:00:00,0,0,0,-5.8,922.3,0.0
2019-01-19 08:00:00,0,0,0,-5.8,922.6,0.0
2019-01-19 09:00:00,2,0,1,-6.7,923.2,0.0
2019-01-19 10:00:00,110,4,61,-6.5,924.0,1.711067
2019-01-19 11:00:00,170,5,102,-6.8,924.3,3.185067
2019-01-19 12:00:00,279,15,148,-4.2,924.7,5.537533
2019-01-19 13:00:00,522,75,186,-5.1,924.8,24.107199
2019-01-19 14:00:00,501,86,178,-4.2,925.1,23.418734
2019-01-19 15:00:00,688,260,147,-2.6,925.3,31.132332
2019-01-19 16:00:00,631,150,125,-1.3,926.0,27.147865
2019-01-19 17:00:00,328,70,113,-1.4,926.9,14.239066
2019-01-19 18:00:00,84,17,41,-1.8,928.0,2.507267
2019-01-19 19:00:00,0,1,0,-3.9,929.1,0.0
2019-01-19 20:00:00,0,0,0,-4.4,930.3,0.0
2019-01-19 21:00:00,0,1,0,-5.5,931.0,0.0
2019-01-19 22:00:00,0,0,0,-5.2,931.7,0.0
2019-01-19 23:00:00,0,0,0,-5.6,932.2,0.0
2019-01-20 00:00:00,0,1,0,-6.9,932.5,0.0
2019-01-20 01:00:00,0,0,0,-7.7,933.1,0.0
2019-01-20 02:00:00,0,0,0,-7.6,933.2,0.0
2019-01-20 03:00:00,0,2,0,-6.9,932.9,0.0
2019-01-20 04:00:00,0,2,0,-9.0,933.5,0.0
2019-01-20 05:00:00,0,0,0,-10.1,933.6,0.0
2019-01-20 06:00:00,0,1,0,-9.7,933.5,0.0
2019-01-20 07:00:00,0,0,0,-7.5,933.6,0.0
2019-01-20 08:00:00,0,0,0,-7.3,934.0,0.0
2019-01-20 09:00:00,3,0,2,-8.3,934.3,0.0
2019-01-20 10:00:00,149,14,42,-8.1,934.2,7.366467
2019-01-20 11:00:00,632,194,54,-5.3,933.3,26.712198
2019-01-20 12:00:00,822,301,66,-3.1,932.5,35.858665
2019-01-20 13:00:00,977,376,72,-1.8,931.4,41.143597
2019-01-20 14:00:00,1035,470,109,-0.2,930.8,42.401466
2019-01-20 15:00:00,924,517,66,0.7,929.5,39.63633
2019-01-20 16:00:00,745,516,56,1.1,928.8,33.318733
2019-01-20 17:00:00,564,321,41,1.1,928.3,22.557734
2019-01-20 18:00:00,209,194,22,0.2,928.1,3.062133
2019-01-20 19:00:00,0,0,0,-1.8,928.3,0.0
2019-01-20 20:00:00,0,1,0,-2.4,928.5,0.0
2019-01-20 21:00:00,0,1,0,-3.0,928.5,0.0
2019-01-20 22:00:00,0,0,0,-4.4,928.3,0.0
2019-01-20 23:00:00,0,1,0,-5.5,927.5,0.0
2019-01-21 00:00:00,0,1,0,-5.3,927.4,0.0
2019-01-21 01:00:00,0,0,0,-7.9,927.2,0.0
2019-01-21 02:00:00,0,0,0,-8.2,926.7,0.0
2019-01-21 03:00:00,0,0,0,-8.9,926.2,0.0
2019-01-21 04:00:00,0,3,0,-7.6,925.5,0.0
2019-01-21 05:00:00,0,2,0,-10.1,925.5,0.0
2019-01-21 06:00:00,0,0,0,-10.8,925.3,0.0
2019-01-21 07:00:00,0,0,0,-10.2,925.2,0.0
2019-01-21 08:00:00,0,0,0,-10.7,925.1,0.0
2019-01-21 09:00:00,4,0,2,-11.6,925.0,0.010267
2019-01-21 10:00:00,82,28,33,-11.3,925.0,9.8966
2019-01-21 11:00:00,685,183,48,-7.9,923.9,29.254599
2019-01-21 12:00:00,846,286,57,-4.2,923.3,37.0062
2019-01-21 13:00:00,1000,353,62,-2.7,922.5,41.90673
2019-01-21 14:00:00,1066,450,108,-1.6,921.6,43.27993
2019-01-21 15:00:00,962,503,59,-0.7,921.1,40.8906
2019-01-21 16:00:00,759,502,56,-0.4,920.5,33.695534
2019-01-21 17:00:00,558,276,46,-0.1,920.0,22.305399
2019-01-21 18:00:00,216,175,24,-1.3,920.2,3.3128
2019-01-21 19:00:00,0,1,0,-3.3,920.9,0.0
2019-01-21 20:00:00,0,0,0,-4.0,921.5,0.0
2019-01-21 21:00:00,0,1,0,-4.8,922.0,0.0
2019-01-21 22:00:00,0,1,0,-5.7,922.6,0.0
2019-01-21 23:00:00,0,1,0,-7.0,923.3,0.0
2019-01-22 00:00:00,0,0,0,-7.5,923.5,0.0
2019-01-22 01:00:00,0,1,0,-8.2,923.8,0.0
2019-01-22 02:00:00,0,0,0,-8.1,924.2,0.0
2019-01-22 03:00:00,0,0,0,-10.7,924.6,0.0
2019-01-22 04:00:00,0,0,0,-10.9,925.5,0.0
2019-01-22 05:00:00,0,0,0,-11.4,925.4,0.0
2019-01-22 06:00:00,0,0,0,-12.4,925.6,0.0
2019-01-22 07:00:00,0,0,0,-12.3,925.5,0.0
2019-01-22 08:00:00,0,0,0,-12.1,925.6,0.0
2019-01-22 09:00:00,10,0,5,-11.5,925.7,0.0504
2019-01-22 10:00:00,127,22,42,-10.4,925.0,6.12
2019-01-22 11:00:00,626,128,63,-6.7,924.1,26.389532
2019-01-22 12:00:00,812,213,76,-3.5,923.3,35.281597
2019-01-22 13:00:00,953,264,87,-2.1,922.8,38.303997
2019-01-22 14:00:00,1014,348,129,-2.2,921.8,28.191265
2019-01-22 15:00:00,907,395,77,-0.2,920.5,31.784666
2019-01-22 16:00:00,521,189,181,-0.9,919.6,25.322998
2019-01-22 17:00:00,308,73,119,-0.6,919.3,15.4974
2019-01-22 18:00:00,196,122,34,-1.0,919.1,3.411733
2019-01-22 19:00:00,0,1,0,-3.0,919.4,0.0
2019-01-22 20:00:00,0,0,0,-3.9,919.5,0.0
2019-01-22 21:00:00,0,1,0,-4.6,919.5,0.0
2019-01-22 22:00:00,0,0,0,-5.5,919.3,0.0
2019-01-22 23:00:00,0,0,0,-6.2,919.5,0.0
2019-01-23 00:00:00,0,1,0,-8.5,920.0,0.0
2019-01-23 01:00:00,0,1,0,-9.3,920.4,0.0
2019-01-23 02:00:00,0,0,0,-10.0,920.1,0.0
2019-01-23 03:00:00,0,1,0,-10.0,919.2,0.0
2019-01-23 04:00:00,0,0,0,-10.0,918.9,0.0
2019-01-23 05:00:00,0,0,0,-10.8,918.4,0.0
2019-01-23 06:00:00,0,0,0,-12.0,918.2,0.0
2019-01-23 07:00:00,0,1,0,-11.2,918.2,0.0
2019-01-23 08:00:00,0,0,0,-13.2,918.4,0.0
2019-01-23 09:00:00,6,0,3,-13.5,919.3,0.029867
2019-01-23 10:00:00,262,53,47,-12.6,919.6,9.1484
2019-01-23 11:00:00,669,92,80,-9.5,919.5,25.962732
2019-01-23 12:00:00,826,145,108,-6.2,919.1,31.403267
2019-01-23 13:00:00,889,167,145,-4.6,918.7,33.253666
2019-01-23 14:00:00,888,208,199,-3.9,918.4,36.227467
2019-01-23 15:00:00,871,283,134,-1.9,918.0,35.169533
2019-01-23 16:00:00,653,101,110,-2.4,918.2,28.710466
2019-01-23 17:00:00,491,160,71,-2.8,918.9,19.006065
2019-01-23 18:00:00,66,14,26,-3.4,919.3,1.9566
2019-01-23 19:00:00,0,0,0,-4.1,920.0,0.0
2019-01-23 20:00:00,0,0,0,-4.5,920.4,0.0
2019-01-23 21:00:00,0,0,0,-4.6,920.5,0.0
2019-01-23 22:00:00,0,1,0,-5.7,920.9,0.0
2019-01-23 23:00:00,0,0,0,-6.5,920.8,0.0
2019-01-24 00:00:00,0,1,0,-6.3,921.0,0.0
2019-01-24 01:00:00,0,0,0,-6.6,921.2,0.0
2019-01-24 02:00:00,0,1,0,-6.5,921.4,0.0
2019-01-24 03:00:00,0,0,0,-6.5,921.5,0.0
2019-01-24 04:00:00,0,0,0,-7.4,921.5,0.0
2019-01-24 05:00:00,0,0,0,-8.0,921.7,0.0
2019-01-24 06:00:00,0,0,0,-8.2,922.0,0.0
2019-01-24 07:00:00,0,1,0,-8.2,922.2,0.0
2019-01-24 08:00:00,0,0,0,-9.2,923.1,0.0
2019-01-24 09:00:00,5,1,3,-10.5,924.2,0.0624
2019-01-24 10:00:00,172,14,63,-8.9,924.6,6.649133
2019-01-24 11:00:00,325,20,143,-7.1,924.4,14.148266
2019-01-24 12:00:00,398,28,177,-4.3,924.4,19.927732
2019-01-24 13:00:00,308,9,206,-3.0,924.1,14.958733
2019-01-24 14:00:00,569,75,224,-1.6,923.6,27.179998
2019-01-24 15:00:00,809,209,148,-1.0,923.4,33.445198
2019-01-24 16:00:00,377,78,110,-0.8,923.3,15.677333
2019-01-24 17:00:00,323,52,131,-0.9,923.9,12.5862
2019-01-24 18:00:00,150,38,65,-1.3,924.3,4.373467
2019-01-24 19:00:00,0,1,0,-2.5,925.2,0.0
2019-01-24 20:00:00,0,0,0,-3.4,926.3,0.0
2019-01-24 21:00:00,0,0,0,-3.4,926.7,0.0
2019-01-24 22:00:00,0,0,0,-3.7,927.1,0.0
2019-01-24 23:00:00,0,0,0,-4.6,927.3,0.0
2019-01-25 00:00:00,0,0,0,-4.5,927.5,0.0
2019-01-25 01:00:00,0,0,0,-5.4,927.8,0.0
2019-01-25 02:00:00,0,0,0,-5.0,927.8,0.0
2019-01-25 03:00:00,0,2,0,-7.9,927.6,0.0
2019-01-25 04:00:00,0,0,0,-7.9,928.4,0.0
2019-01-25 05:00:00,0,1,0,-8.3,928.2,0.0
2019-01-25 06:00:00,0,0,0,-8.2,928.7,0.0
2019-01-25 07:00:00,0,0,0,-8.2,929.0,0.0
2019-01-25 08:00:00,0,0,0,-8.9,929.4,0.0
2019-01-25 09:00:00,3,1,2,-9.3,930.2,0.0
2019-01-25 10:00:00,249,20,54,-9.4,930.8,6.142533
2019-01-25 11:00:00,576,42,100,-7.6,930.4,22.770733
2019-01-25 12:00:00,772,91,110,-5.2,930.0,32.447666
2019-01-25 13:00:00,914,126,109,-2.0,929.4,38.144466
2019-01-25 14:00:00,981,189,169,-2.7,928.7,40.11093
2019-01-25 15:00:00,896,233,99,-2.4,928.4,37.804
2019-01-25 16:00:00,713,252,86,-1.8,928.0,30.560131
2019-01-25 17:00:00,485,110,81,-2.1,928.1,16.335133
2019-01-25 18:00:00,161,53,42,-2.5,928.4,3.6604
2019-01-25 19:00:00,0,0,0,-3.6,929.1,0.0
2019-01-25 20:00:00,0,0,0,-4.6,929.9,0.0
2019-01-25 21:00:00,0,1,0,-5.0,930.1,0.0
2019-01-25 22:00:00,0,0,0,-5.3,930.2,0.0
2019-01-25 23:00:00,0,0,0,-6.2,930.2,0.0
2019-01-26 00:00:00,0,0,0,-5.8,930.0,0.0
2019-01-26 01:00:00,0,1,0,-6.7,930.0,0.0
2019-01-26 02:00:00,0,0,0,-7.4,929.1,0.0
2019-01-26 03:00:00,0,1,0,-9.4,928.5,0.0
2019-01-26 04:00:00,0,0,0,-9.9,928.8,0.0
2019-01-26 05:00:00,0,1,0,-10.5,928.9,0.0
2019-01-26 06:00:00,0,2,0,-11.5,928.8,0.0
2019-01-26 07:00:00,0,0,0,-11.4,928.6,0.0
2019-01-26 08:00:00,0,0,0,-12.0,928.7,0.0
2019-01-26 09:00:00,3,0,2,-11.6,928.6,0.0
2019-01-26 10:00:00,261,13,63,-11.2,928.9,7.712
2019-01-26 11:00:00,263,9,132,-9.5,928.5,12.986666
2019-01-26 12:00:00,631,41,191,-5.0,927.6,25.6218
2019-01-26 13:00:00,765,62,211,-5.2,927.1,33.510666
2019-01-26 14:00:00,880,120,191,-4.8,926.3,33.583797
2019-01-26 15:00:00,972,193,168,-3.6,926.1,40.952866
2019-01-26 16:00:00,740,65,105,-2.7,925.6,32.809467
2019-01-26 17:00:00,235,30,68,-3.3,926.0,12.302466
2019-01-26 18:00:00,69,8,27,-4.0,926.6,2.141333
2019-01-26 19:00:00,0,0,0,-4.5,927.3,0.0
2019-01-26 20:00:00,0,0,0,-4.9,928.1,0.0
2019-01-26 21:00:00,0,0,0,-5.8,928.5,0.0
2019-01-26 22:00:00,0,1,0,-6.3,928.8,0.0
2019-01-26 23:00:00,0,0,0,-7.3,928.8,0.0
2019-01-27 00:00:00,0,0,0,-7.3,928.7,0.0
2019-01-27 01:00:00,0,1,0,-9.4,928.8,0.0
2019-01-27 02:00:00,0,1,0,-8.2,928.4,0.0
2019-01-27 03:00:00,0,1,0,-10.3,927.9,0.0
2019-01-27 04:00:00,0,0,0,-10.6,927.8,0.0
2019-01-27 05:00:00,0,0,0,-10.0,927.5,0.0
2019-01-27 06:00:00,0,1,0,-10.5,927.3,0.0
2019-01-27 07:00:00,0,0,0,-10.0,927.1,0.0
2019-01-27 08:00:00,0,0,0,-10.6,927.3,0.0
2019-01-27 09:00:00,6,0,4,-9.9,927.7,0.0638
2019-01-27 10:00:00,269,13,54,-9.0,927.9,9.1878
2019-01-27 11:00:00,552,23,93,-6.5,927.4,23.744932
2019-01-27 12:00:00,583,36,118,-3.4,926.5,27.105799
2019-01-27 13:00:00,750,52,167,-1.6,925.6,14.4286
2019-01-27 14:00:00,862,85,250,-0.1,924.8,11.391466
2019-01-27 15:00:00,719,101,166,0.1,923.7,9.843333
2019-01-27 16:00:00,562,92,174,0.9,923.1,10.813466
2019-01-27 17:00:00,245,19,113,0.6,923.3,10.324066
2019-01-27 18:00:00,60,3,41,-0.1,923.5,2.030933
2019-01-27 19:00:00,0,0,0,-0.8,923.5,0.0
2019-01-27 20:00:00,0,0,0,-1.3,923.9,0.0
2019-01-27 21:00:00,0,0,0,-2.3,924.2,0.0
2019-01-27 22:00:00,0,0,0,-3.2,924.2,0.0
2019-01-27 23:00:00,0,2,0,-5.2,924.1,0.0
2019-01-28 00:00:00,0,0,0,-5.4,924.3,0.0
2019-01-28 01:00:00,0,0,0,-6.6,924.3,0.0
2019-01-28 02:00:00,0,1,0,-7.2,924.5,0.0
2019-01-28 03:00:00,0,0,0,-6.8,924.2,0.0
2019-01-28 04:00:00,0,0,0,-5.8,924.0,0.0
2019-01-28 05:00:00,0,0,0,-5.0,923.4,0.0
2019-01-28 06:00:00,0,0,0,-5.6,923.0,0.0
2019-01-28 07:00:00,0,1,0,-5.7,922.8,0.0
2019-01-28 08:00:00,0,0,0,-6.6,923.1,0.0
2019-01-28 09:00:00,4,0,3,-6.7,923.5,0.0
2019-01-28 10:00:00,73,0,59,-5.4,923.7,3.0338
2019-01-28 11:00:00,146,1,115,-3.6,923.1,10.814533
2019-01-28 12:00:00,251,2,225,-2.2,922.2,13.505
2019-01-28 13:00:00,305,6,222,-1.2,921.8,12.9362
2019-01-28 14:00:00,230,0,207,-0.4,921.0,11.690666
2019-01-28 15:00:00,213,3,172,-2.0,920.5,12.5118
2019-01-28 16:00:00,140,3,120,-1.3,920.0,14.678399
2019-01-28 17:00:00,58,1,57,-1.0,919.5,3.3488
2019-01-28 18:00:00,57,2,35,-1.2,919.2,2.324933
2019-01-28 19:00:00,0,0,0,-1.7,919.3,0.0
2019-01-28 20:00:00,0,1,0,-2.9,920.1,0.0
2019-01-28 21:00:00,0,0,0,-3.1,920.4,0.0
2019-01-28 22:00:00,0,1,0,-2.6,920.6,0.0
2019-01-28 23:00:00,0,0,0,-5.1,920.8,0.0
2019-01-29 00:00:00,0,0,0,-5.8,921.0,0.0
2019-01-29 01:00:00,0,0,0,-6.6,921.2,0.0
2019-01-29 02:00:00,0,0,0,-6.6,921.1,0.0
2019-01-29 03:00:00,0,0,0,-6.4,921.0,0.0
2019-01-29 04:00:00,0,0,0,-6.5,921.2,0.0
2019-01-29 05:00:00,0,0,0,-7.2,921.2,0.0
2019-01-29 06:00:00,0,0,0,-7.6,921.2,0.0
2019-01-29 07:00:00,0,0,0,-8.0,921.5,0.0
2019-01-29 08:00:00,0,1,0,-9.2,922.0,0.0
2019-01-29 09:00:00,4,1,4,-9.8,922.8,0.0
2019-01-29 10:00:00,132,4,67,-9.9,923.5,5.241333
2019-01-29 11:00:00,298,11,144,-9.5,923.9,13.9344
2019-01-29 12:00:00,590,27,166,-8.8,923.7,18.569666
2019-01-29 13:00:00,873,21,144,-7.6,924.0,18.912533
2019-01-29 14:00:00,928,24,207,-7.1,923.9,18.774065
2019-01-29 15:00:00,882,28,168,-7.1,924.1,18.741865
2019-01-29 16:00:00,687,29,141,-6.9,924.5,18.464533
2019-01-29 17:00:00,324,26,117,-8.2,925.1,14.495933
2019-01-29 18:00:00,143,19,45,-9.0,926.4,3.860667
2019-01-29 19:00:00,0,0,0,-9.7,927.1,0.0
2019-01-29 20:00:00,0,0,0,-10.0,928.7,0.0
2019-01-29 21:00:00,0,1,0,-10.5,929.6,0.0
2019-01-29 22:00:00,0,0,0,-10.4,930.0,0.0
2019-01-29 23:00:00,0,0,0,-10.8,930.4,0.0
2019-01-30 00:00:00,0,0,0,-10.8,930.5,0.0
2019-01-30 01:00:00,0,1,0,-11.3,930.6,0.0
2019-01-30 02:00:00,0,1,0,-11.7,930.9,0.0
2019-01-30 03:00:00,0,1,0,-12.4,930.8,0.0
2019-01-30 04:00:00,0,0,0,-12.5,931.0,0.0
2019-01-30 05:00:00,0,0,0,-12.5,931.3,0.0
2019-01-30 06:00:00,0,1,0,-12.7,931.6,0.0
2019-01-30 07:00:00,0,0,0,-13.0,931.8,0.0
2019-01-30 08:00:00,0,1,0,-13.3,932.3,0.0
2019-01-30 09:00:00,5,1,4,-13.8,933.5,0.010267
2019-01-30 10:00:00,404,13,35,-12.7,934.0,16.8228
2019-01-30 11:00:00,737,17,50,-10.9,934.0,32.0892
2019-01-30 12:00:00,924,18,54,-9.6,934.0,41.746666
2019-01-30 13:00:00,1071,25,62,-8.9,933.9,46.6824
2019-01-30 14:00:00,1113,49,174,-8.0,933.5,47.250866
2019-01-30 15:00:00,996,78,64,-7.7,933.0,44.556133
2019-01-30 16:00:00,800,109,56,-6.5,932.8,37.7294
2019-01-30 17:00:00,625,60,47,-6.5,932.9,26.452732
2019-01-30 18:00:00,264,56,32,-7.0,933.0,5.846333
2019-01-30 19:00:00,0,1,0,-8.8,933.5,0.0
2019-01-30 20:00:00,0,0,0,-9.2,934.0,0.0
2019-01-30 21:00:00,0,0,0,-9.3,933.8,0.0
2019-01-30 22:00:00,0,0,0,-9.7,933.4,0.0
2019-01-30 23:00:00,0,0,0,-9.7,933.0,0.0
2019-01-31 00:00:00,0,1,0,-12.3,932.8,0.0
2019-01-31 01:00:00,0,0,0,-10.9,932.4,0.0
2019-01-31 02:00:00,0,0,0,-13.5,932.0,0.0
2019-01-31 03:00:00,0,1,0,-15.7,931.8,0.0
2019-01-31 04:00:00,0,1,0,-16.0,932.4,0.0
2019-01-31 05:00:00,0,0,0,-16.2,931.7,0.0
2019-01-31 06:00:00,0,0,0,-16.4,931.2,0.0
2019-01-31 07:00:00,0,0,0,-16.3,931.1,0.0
2019-01-31 08:00:00,0,0,0,-17.0,931.1,0.0
2019-01-31 09:00:00,17,1,7,-16.7,931.0,0.195533
2019-01-31 10:00:00,403,14,40,-15.0,930.5,15.413999
2019-01-31 11:00:00,703,14,55,-12.2,929.5,30.385733
2019-01-31 12:00:00,875,16,67,-7.4,928.1,38.28133
2019-01-31 13:00:00,1020,19,74,-6.1,927.2,43.180668
2019-01-31 14:00:00,1076,29,180,-5.1,926.0,44.654865
2019-01-31 15:00:00,961,50,81,-3.9,925.1,41.531666
2019-01-31 16:00:00,772,73,70,-3.2,924.0,35.43933
2019-01-31 17:00:00,575,40,61,-3.1,923.4,24.004866
2019-01-31 18:00:00,262,40,37,-4.9,923.1,6.294933
2019-01-31 19:00:00,0,1,0,-7.0,923.1,0.0
2019-01-31 20:00:00,0,1,0,-7.6,923.1,0.0
2019-01-31 21:00:00,0,0,0,-8.1,922.6,0.0
2019-01-31 22:00:00,0,0,0,-8.8,922.0,0.0
2019-01-31 23:00:00,0,0,0,-10.0,921.1,0.0
2019-02-01 00:00:00,0,2,0,-10.5,920.1,0.0
2019-02-01 01:00:00,0,1,0,-11.5,919.2,0.0
2019-02-01 02:00:00,0,0,0,-11.7,918.8,0.0
2019-02-01 03:00:00,0,1,0,-12.2,918.0,0.0
2019-02-01 04:00:00,0,1,0,-12.4,917.6,0.0
2019-02-01 05:00:00,0,1,0,-12.6,916.8,0.0
2019-02-01 06:00:00,0,0,0,-13.2,916.4,0.0
2019-02-01 07:00:00,0,0,0,-13.1,916.1,0.0
2019-02-01 08:00:00,0,0,0,-13.0,916.3,0.0
2019-02-01 09:00:00,10,0,6,-13.4,917.1,0.070467
2019-02-01 10:00:00,211,9,69,-12.9,917.2,8.531266
2019-02-01 11:00:00,554,15,103,-8.8,916.5,23.282665
2019-02-01 12:00:00,762,19,116,-6.0,915.2,33.5188
2019-02-01 13:00:00,899,22,132,-4.0,914.5,38.975998
2019-02-01 14:00:00,952,23,256,-3.3,913.9,35.007866
2019-02-01 15:00:00,302,6,197,-3.0,913.5,11.539466
2019-02-01 16:00:00,433,13,155,-4.0,913.9,19.558533
2019-02-01 17:00:00,151,2,111,-4.3,914.8,7.065267
2019-02-01 18:00:00,68,1,43,-4.9,915.4,3.022
2019-02-01 19:00:00,0,1,0,-5.9,916.3,0.0
2019-02-01 20:00:00,0,0,0,-6.2,917.1,0.0
2019-02-01 21:00:00,0,0,0,-6.5,917.5,0.0
2019-02-01 22:00:00,0,1,0,-7.7,917.6,0.0
2019-02-01 23:00:00,0,0,0,-7.9,918.0,0.0
2019-02-02 00:00:00,0,0,0,-8.3,918.2,0.0
2019-02-02 01:00:00,0,0,0,-9.4,918.4,0.0
2019-02-02 02:00:00,0,0,0,-10.5,918.0,0.0
2019-02-02 03:00:00,0,0,0,-9.9,918.1,0.0
2019-02-02 04:00:00,0,0,0,-8.9,918.2,0.0
2019-02-02 05:00:00,0,0,0,-8.5,918.4,0.0
2019-02-02 06:00:00,0,0,0,-8.4,918.4,0.0
2019-02-02 07:00:00,0,0,0,-8.7,918.9,0.0
2019-02-02 08:00:00,0,0,0,-8.8,919.9,0.0
2019-02-02 09:00:00,4,0,4,-9.3,920.9,0.0
2019-02-02 10:00:00,107,0,75,-8.7,921.3,3.868533
2019-02-02 11:00:00,140,2,115,-7.3,921.6,8.352066
2019-02-02 12:00:00,470,13,150,-5.4,921.3,25.8814
2019-02-02 13:00:00,445,10,236,-4.0,921.5,22.2536
2019-02-02 14:00:00,908,28,322,-3.0,921.3,20.088865
2019-02-02 15:00:00,705,22,204,-2.1,920.9,17.5288
2019-02-02 16:00:00,403,14,197,-1.9,921.1,18.486465
2019-02-02 17:00:00,299,12,135,-2.5,921.7,11.661
2019-02-02 18:00:00,174,9,65,-3.4,922.6,4.519533
2019-02-02 19:00:00,0,1,0,-4.5,923.7,0.0
2019-02-02 20:00:00,0,0,0,-5.3,924.5,0.0
2019-02-02 21:00:00,0,1,0,-6.2,925.0,0.0
2019-02-02 22:00:00,0,1,0,-7.1,925.8,0.0
2019-02-02 23:00:00,0,0,0,-7.8,926.0,0.0
2019-02-03 00:00:00,0,0,0,-8.4,926.3,0.0
2019-02-03 01:00:00,0,0,0,-8.5,926.6,0.0
2019-02-03 02:00:00,0,1,0,-8.6,926.1,0.0
2019-02-03 03:00:00,0,1,0,-9.7,925.9,0.0
2019-02-03 04:00:00,0,1,0,-9.8,925.7,0.0
2019-02-03 05:00:00,0,0,0,-10.1,925.0,0.0
2019-02-03 06:00:00,0,0,0,-10.1,924.6,0.0
2019-02-03 07:00:00,0,1,0,-10.2,924.2,0.0
2019-02-03 08:00:00,0,0,0,-10.5,924.0,0.0
2019-02-03 09:00:00,13,0,10,-10.8,924.1,0.208333
2019-02-03 10:00:00,136,2,81,-9.9,924.1,5.108933
2019-02-03 11:00:00,416,12,147,-7.3,923.2,16.767933
2019-02-03 12:00:00,603,17,189,-3.0,922.4,26.2916
2019-02-03 13:00:00,775,20,204,-1.5,921.7,32.244064
2019-02-03 14:00:00,851,23,242,-0.8,921.0,35.53593
2019-02-03 15:00:00,754,24,187,0.0,920.3,30.414131
2019-02-03 16:00:00,602,21,160,0.1,919.6,25.3304
2019-02-03 17:00:00,377,17,117,0.0,919.8,15.3262
2019-02-03 18:00:00,119,5,57,-0.7,919.6,3.756667
2019-02-03 19:00:00,0,1,0,-2.7,919.9,0.0
2019-02-03 20:00:00,0,0,0,-3.8,920.2,0.0
2019-02-03 21:00:00,0,0,0,-5.0,920.6,0.0
2019-02-03 22:00:00,0,0,0,-5.6,921.0,0.0
2019-02-03 23:00:00,0,1,0,-7.0,921.0,0.0
2019-02-04 00:00:00,0,1,0,-7.5,921.2,0.0
2019-02-04 01:00:00,0,0,0,-8.8,921.2,0.0
2019-02-04 02:00:00,0,0,0,-8.6,921.0,0.0
2019-02-04 03:00:00,0,1,0,-9.2,920.6,0.0
2019-02-04 04:00:00,0,0,0,-9.4,920.6,0.0
2019-02-04 05:00:00,0,1,0,-9.3,920.4,0.0
2019-02-04 06:00:00,0,1,0,-9.9,920.0,0.0
2019-02-04 07:00:00,0,1,0,-9.7,920.1,0.0
2019-02-04 08:00:00,0,0,0,-9.1,920.4,0.0
2019-02-04 09:00:00,10,0,8,-9.1,920.6,0.137333
2019-02-04 10:00:00,158,3,81,-9.0,921.0,5.7826
2019-02-04 11:00:00,424,12,145,-6.3,920.6,17.726465
2019-02-04 12:00:00,635,17,186,-3.6,920.0,20.411133
2019-02-04 13:00:00,772,20,204,-1.8,919.5,15.452266
2019-02-04 14:00:00,811,21,252,-0.9,918.8,14.545799
2019-02-04 15:00:00,727,22,193,-0.4,918.1,15.1396
2019-02-04 16:00:00,593,22,165,0.2,917.5,15.472533
2019-02-04 17:00:00,373,16,119,0.4,916.9,14.881199
2019-02-04 18:00:00,105,3,57,0.1,916.7,3.6964
2019-02-04 19:00:00,0,1,0,-0.9,916.5,0.0
2019-02-04 20:00:00,0,1,0,-3.6,916.9,0.0
2019-02-04 21:00:00,0,1,0,-3.8,917.1,0.0
2019-02-04 22:00:00,0,1,0,-4.1,916.6,0.0
2019-02-04 23:00:00,0,0,0,-6.5,916.3,0.0
2019-02-05 00:00:00,0,1,0,-7.3,916.2,0.0
2019-02-05 01:00:00,0,1,0,-8.0,916.0,0.0
2019-02-05 02:00:00,0,0,0,-7.9,916.0,0.0
2019-02-05 03:00:00,0,0,0,-7.9,915.8,0.0
2019-02-05 04:00:00,0,1,0,-9.2,915.4,0.0
2019-02-05 05:00:00,0,1,0,-10.0,915.0,0.0
2019-02-05 06:00:00,0,0,0,-10.0,914.4,0.0
2019-02-05 07:00:00,0,2,0,-10.1,913.9,0.0
2019-02-05 08:00:00,0,1,0,-9.9,914.2,0.0
2019-02-05 09:00:00,14,0,10,-9.9,914.4,0.2986
2019-02-05 10:00:00,232,7,85,-9.0,914.1,8.054333
2019-02-05 11:00:00,460,9,178,-7.0,913.5,17.808132
2019-02-05 12:00:00,405,6,229,-3.7,912.9,18.369865
2019-02-05 13:00:00,579,10,299,-3.2,912.7,17.459866
2019-02-05 14:00:00,555,9,306,-3.1,912.4,13.707066
2019-02-05 15:00:00,453,10,222,-2.9,911.7,14.204066
2019-02-05 16:00:00,508,13,210,-2.0,911.3,13.928066
